external_index,source_table,row_index,name,D,P,canonical_smiles,heavy_atoms,mol_wt,pred__cat_rank,pred__cat_raw,pred__lgbm_normal,pred__lgbm_rank,pred__lgbm_raw,pred__xgb_rank,pred__xgb_raw,P_pred__single_lgbm_raw,pred__vector_mu,score__cat_rank,score__cat_raw,score__lgbm_normal,score__lgbm_rank,score__lgbm_raw,score__xgb_rank,score__xgb_raw,score__vector_mu,D_score__final_eight_member,D_rank_desc,P_rank_desc,D_score__recomputed_subset
53,official_train,58,N-methylaniline,1.88,93.934,CNc1ccccc1,8,107.15599999999998,0.1839610287817959,1.832965114835142,-0.9702161718200116,0.208056376218634,1.805387923148203,0.20135938,-1.0424858,88.61801818314594,1.7162137031555176,0.2960893854748603,0.3351955307262569,0.3798882681564245,0.3854748603351955,0.3519553072625698,0.3854748603351955,0.2737430167597765,0.4748603351955307,0.4083041340782123,102,55,0.423524
253,official_train,265,Triglyme,0.0,118.78,COCCOCCOCCOC,12,178.22799999999998,0.2377602749343577,1.5624916530609734,-1.9605978424727617,0.2487193976599049,1.4011806676377343,0.21609455,-0.9339155,119.77631198775308,1.0431458950042725,0.4636871508379888,0.2067039106145251,0.106145251396648,0.5083798882681564,0.2011173184357542,0.4134078212290503,0.3519553072625698,0.2905027932960894,0.3692826815642458,117,17,0.38236800000000004
188,official_train,198,dimethylperoxide,0.0,37.5812827,COOC,4,62.068,0.1629568660902089,1.5346468900007515,-1.234003273918974,0.1171442391741109,1.360554276838721,0.12380704,-1.2673917,35.22653990855454,1.3699692487716677,0.2067039106145251,0.2011173184357542,0.2122905027932961,0.1564245810055866,0.1843575418994413,0.1340782122905028,0.2067039106145251,0.3910614525139664,0.2574037988826815,141,162,0.24852485714285713
280,official_test,22,Veratraldehyde,4.9039,123.398,COc1ccc(C=O)cc1OC,12,166.17599999999996,0.6581439349893936,4.0647809751843,0.3739415138005741,0.6655791834867861,3.839033494147102,0.72688353,1.2609953,117.71255333408324,3.865762233734131,0.8491620111731844,0.8770949720670391,0.8379888268156425,0.8547486033519553,0.8379888268156425,0.9441340782122905,0.8770949720670391,0.8324022346368715,0.8710051396648044,24,18,0.9197857142857142
146,official_train,154,甲烷磺酸,3.147,42.914,CS(=O)(=O)O,5,96.107,0.6326058544829211,3.9299359506656746,0.5143539585839288,0.6558071614122775,4.137391303967624,0.67171586,1.2532021,41.75797220178666,3.5694026947021484,0.8379888268156425,0.8379888268156425,0.8603351955307262,0.8491620111731844,0.888268156424581,0.8938547486033519,0.8715083798882681,0.7932960893854749,0.8399003351955308,31,151,0.8884857142857143
175,official_train,184,Hydrogen methyl disulfide,1.989,50.76273709,CSS,3,80.177,0.191105964353737,1.8073695155542775,-0.9502310118119442,0.1742142544428987,1.8262076323958751,0.16898566,-0.9892325,50.3992321661402,1.2607669830322266,0.3128491620111732,0.3184357541899441,0.4022346368715084,0.2737430167597765,0.3854748603351955,0.2513966480446927,0.3128491620111732,0.3631284916201117,0.3117128491620112,132,129,0.3164662857142857
300,official_test,42,"Disulfide, dimethyl",2.214,64.85318749,CSSC,4,94.204,0.2455837552340961,2.084218719115676,-0.7858226818672066,0.2461597937940971,2.0222463205337964,0.19732939,-0.969921,63.04743531832079,1.0570999383926392,0.4804469273743016,0.4748603351955307,0.5083798882681564,0.5027932960893855,0.4692737430167598,0.3575418994413408,0.329608938547486,0.3072625698324022,0.3592131843575419,119,105,0.36803457142857143
56,official_train,61,Nitromethane,3.85,24.388,C[N+](=O)[O-],4,61.040000000000006,0.6902558213810684,4.042270172830403,0.4390610471761451,0.6858582761682653,3.9030548827860536,0.7101909,1.3146828,28.633106971821935,4.24713659286499,0.8770949720670391,0.8603351955307262,0.8491620111731844,0.8715083798882681,0.8491620111731844,0.9273743016759776,0.8938547486033519,0.8770949720670391,0.8910766480446928,21,171,0.9442214285714285
295,official_test,37,甜菜碱,6.772,68.755,C[N+](C)(C)CC(=O)[O-],8,117.14799999999998,0.9163374953679136,7.726816523019291,3.0308916455898944,0.9492095563874396,9.159705499455535,0.88106185,5.3742065,72.38229626707543,9.340856552124023,1.0,1.0,1.0,0.994413407821229,1.0,0.994413407821229,1.0,0.9776536312849162,0.988062569832402,1,86,1.0
191,official_train,201,mesitylene,0.0,108.741,Cc1cc(C)cc(C)c1,9,120.19499999999998,0.0106624186695843,0.5737340150318184,-3.026735312934804,0.0550863962001726,0.2004516360896709,0.01951146,-2.583417,105.95861515154922,0.0031554074957966,0.0558659217877094,0.0726256983240223,0.0502793296089385,0.0837988826815642,0.0279329608938547,0.0279329608938547,0.0391061452513966,0.0391061452513966,0.0443756424581005,172,33,0.040032285714285715
101,official_train,106,p-xylene,0.07,95.408,Cc1ccc(C)cc1,8,106.168,0.0077973226031239,0.5115957164666907,-3.0115954685607615,0.0267892727813694,0.3034972661346794,0.01907349,-2.807321,91.66342902245611,0.0379377044737339,0.0335195530726257,0.0502793296089385,0.0558659217877094,0.0279329608938547,0.0502793296089385,0.0223463687150838,0.0111731843575419,0.0558659217877094,0.0362013407821229,175,50,0.03279542857142857
96,official_train,101,m-xylene,0.38,95.073,Cc1cccc(C)c1,8,106.168,0.0089089045230655,0.6324216209116322,-2.4211952681277653,0.0350443767461592,0.5440831897027035,0.02510463,-2.3382099,91.79985859848392,0.3573027551174164,0.0446927374301676,0.0782122905027933,0.0893854748603352,0.0614525139664804,0.0893854748603352,0.0335195530726257,0.0837988826815642,0.1173184357541899,0.0811774301675977,166,48,0.08226457142857142
109,official_train,114,toluene,0.4,81.539,Cc1ccccc1,7,92.141,0.0024849248532812,0.5357646578433002,-2.3445032511949013,0.0535529625694821,0.5346361155811131,0.040983614,-2.3501933,76.97610946600804,0.4245412349700928,0.0279329608938547,0.0558659217877094,0.0949720670391061,0.0782122905027933,0.0837988826815642,0.0726256983240223,0.0782122905027933,0.1452513966480447,0.1053074860335195,162,72,0.10817742857142856
263,official_test,5,4-甲基吡啶,2.8899,74.387,Cc1ccncc1,7,93.129,0.3373229673943856,2.524504126160528,-0.5405815479824522,0.3412252138847988,2.616045627816929,0.34304756,-0.31093004,72.51908042898164,2.7167751789093018,0.5754189944134078,0.6089385474860335,0.5754189944134078,0.6145251396648045,0.6536312849162011,0.6089385474860335,0.6033519553072626,0.7039106145251397,0.6495662569832402,61,85,0.6897797142857143
174,official_train,182,"Ethene, 1,2-dichloro-, (Z)-",2.016,47.02687821,Cl/C=C\Cl,4,96.94400000000002,0.2189884355212556,1.9595198421945472,-0.9004257250487757,0.2376452119613763,2.0335831928455983,0.27103838,-0.5807862,46.159917311882054,2.2114500999450684,0.4189944134078212,0.435754189944134,0.441340782122905,0.4804469273743016,0.4748603351955307,0.5251396648044693,0.5027932960893855,0.6256983240223464,0.5565112849162012,76,138,0.5813045714285714
108,official_train,113,tetra-chloro-methane,0.0,70.082,ClC(Cl)(Cl)Cl,5,153.823,-0.0134158582116991,0.2793482021473772,-3.314875119738165,0.0013204571992038,0.030083195389333,0.011094325,-2.7292612,56.43748635123109,0.0047646081075072,0.0111731843575419,0.0279329608938547,0.0111731843575419,0.0167597765363128,0.0167597765363128,0.0167597765363128,0.0167597765363128,0.0446927374301676,0.028622346368715,176,118,0.024440285714285713
83,official_train,88,chloroform,1.05,56.481,ClC(Cl)Cl,4,119.378,0.1043530253267392,1.244460594394114,-1.473991160290261,0.0957821418958034,1.264150648294096,0.104462594,-1.5606861,44.694191873166815,0.3592472672462463,0.1396648044692737,0.1284916201117318,0.1508379888268156,0.1173184357541899,0.1452513966480447,0.1117318435754189,0.1284916201117318,0.1229050279329608,0.1198811173184357,159,145,0.113634
2,official_train,2,"1,2-dichloroethane",0.0,55.677,ClCCCl,4,98.96,0.2204875163168426,1.5249662178073695,-1.4606922556923891,0.2502306653704564,1.5240085630644382,0.28473052,-0.8968901,46.077101452290925,2.5881402492523193,0.4245810055865922,0.1955307262569832,0.1564245810055866,0.5139664804469274,0.2234636871508379,0.5418994413407822,0.3798882681564245,0.6815642458100558,0.5731729608938547,73,139,0.6040671428571429
88,official_train,93,dichloromethane,1.63,42.411,ClCCl,3,84.93299999999999,0.1669344917500219,1.7363918175104505,-1.0255467507181215,0.1919374970992957,1.7956720807930788,0.17570813,-0.9602336,34.41702823079477,1.7817293405532837,0.217877094972067,0.2849162011173184,0.3184357541899441,0.3240223463687151,0.3240223463687151,0.2793296089385474,0.3351955307262569,0.4860335195530726,0.3829624581005586,111,164,0.39842285714285713
105,official_train,110,rn-dichlorobenzene,1.65,98.691,Clc1cccc(Cl)c1,8,147.004,0.1847082669389274,1.698558585812523,-1.1225430569935009,0.1327099791993658,1.5821823001360351,0.15136832,-1.2787654,91.78170648530369,2.020251512527466,0.3016759776536313,0.2569832402234637,0.2625698324022346,0.1843575418994413,0.2290502793296089,0.2067039106145251,0.1955307262569832,0.5586592178770949,0.3509041340782123,121,49,0.35762771428571427
82,official_train,87,chlorobenzene,1.76,83.08,Clc1ccccc1,7,112.55899999999995,0.1833672899351058,1.8387047594492636,-0.9863110784296116,0.1809558964917996,1.7938168078266457,0.2011568,-0.9495485,79.33190666650728,2.1210665702819824,0.2905027932960894,0.3463687150837989,0.3519553072625698,0.2905027932960894,0.3184357541899441,0.3798882681564245,0.3463687150837989,0.6145251396648045,0.4587193296089386,93,69,0.4741085714285714
100,official_train,105,o-dichlorobenzene,2.5,97.351,Clc1ccccc1Cl,8,147.00399999999996,0.3597511860003669,2.585104278610111,-0.47087382113527,0.3216236299938946,2.458662181811885,0.3314812,-0.18809846,91.43977405197472,2.882927179336548,0.6089385474860335,0.6312849162011173,0.5921787709497207,0.5754189944134078,0.5921787709497207,0.5921787709497207,0.6368715083798883,0.7318435754189944,0.6545441340782122,60,51,0.6964865714285713
156,official_train,164,1-甲基吡咯,2.2069,65.074,Cn1cccc1,6,81.118,0.2694639380670786,2.2346842961223365,-0.4114874108972095,0.2839126356934278,2.4457833678859817,0.25681758,-0.4194728,64.83413359120324,1.948729395866394,0.5027932960893855,0.5418994413407822,0.6312849162011173,0.5307262569832403,0.5810055865921788,0.4972067039106145,0.553072625698324,0.5418994413407822,0.5301825698324022,85,103,0.5589377142857143
199,official_train,210,(E)-1-Chloro-2-fluoroethene,0.212,36.2653642,F/C=C/Cl,4,80.489,0.0078810052842633,0.3893277019890901,-2.667617484235009,-0.0171643083883905,0.2339020135662994,-0.011621355,-2.5452452,33.87823736772975,0.6837995648384094,0.0391061452513966,0.0391061452513966,0.0782122905027933,0.0111731843575419,0.0335195530726257,0.0055865921787709,0.0614525139664804,0.2067039106145251,0.0998078212290502,164,165,0.10436542857142857
221,official_train,233,Bromobenzyl cyanide,4.181342,117.377333,N#CC(Br)c1ccccc1,10,196.04700000000005,0.7252616218735893,4.064056428192339,0.6162575125770295,0.7062331237579204,4.274062547954626,0.72077686,1.2915173,110.38585445718344,4.080374240875244,0.9106145251396648,0.8715083798882681,0.888268156424581,0.8938547486033519,0.905027932960894,0.9385474860335196,0.88268156424581,0.8547486033519553,0.8871309497206703,22,28,0.9390459999999999
206,official_train,218,"2,3-Dibromopropionamide",3.458725,89.318667,NC(=O)C(Br)CBr,7,230.88699999999997,0.4053448555012713,2.913811790185288,-0.1266736932341902,0.3788532198570635,2.6912825286602997,0.4142456,-0.114131406,82.5527119556472,2.4262325763702393,0.6759776536312849,0.7206703910614525,0.770949720670391,0.6703910614525139,0.6815642458100558,0.6927374301675978,0.664804469273743,0.6536312849162011,0.6684015642458101,57,62,0.7078971428571429
222,official_train,234,Bromochloroacetamide,2.628026,67.589,NC(=O)C(Cl)Br,6,172.409,0.3763184518465277,2.583571019502563,-0.3114328246074975,0.3529047478540828,2.5253794476496543,0.3660102,-0.21921846,62.26413821065762,1.93702232837677,0.6368715083798883,0.6256983240223464,0.6703910614525139,0.6312849162011173,0.6145251396648045,0.6312849162011173,0.6256983240223464,0.5363128491620112,0.59020469273743,72,106,0.6250482857142857
43,official_train,47,L-Citrulline,3.3703,109.469,NC(=O)NCCC[C@H](N)C(=O)O,12,175.188,0.6038742350277749,4.184852920449483,0.6763111688693537,0.6951379852555966,4.40542881202989,0.63252175,1.11914,105.85412747948082,4.415127277374268,0.8212290502793296,0.9106145251396648,0.905027932960894,0.8770949720670391,0.9162011173184358,0.8547486033519553,0.8491620111731844,0.8938547486033519,0.8748386592178771,23,34,0.931406
142,official_train,149,尿素,3.8843,33.803,NC(N)=O,4,60.056,0.6680047833678653,4.115916345400089,0.6878728898180825,0.7147107640785522,3.950173561081907,0.64548284,1.1904482,30.353261841188953,4.523380756378174,0.8603351955307262,0.8938547486033519,0.9106145251396648,0.8994413407821229,0.8547486033519553,0.8715083798882681,0.8603351955307262,0.9106145251396648,0.8917325139664805,20,169,0.9459165714285714
171,official_train,179,Cyclopropylamine,1.34,43.40304111,NC1CC1,4,57.096,0.1309666515361869,1.3883408454579529,-1.2554434393243974,0.1485391864877269,1.4266661102015905,0.13340814,-1.2111464,41.71263750903263,0.5064003467559814,0.1787709497206704,0.1675977653631284,0.2067039106145251,0.2122905027932961,0.2067039106145251,0.1564245810055866,0.2122905027932961,0.1564245810055866,0.1742701675977653,152,152,0.17129914285714287
168,official_train,176,Cyclobutylamine,1.286,54.7354613,NC1CCC1,5,71.123,0.1131848712604668,1.400882721469264,-1.378767110560724,0.1399703901352515,1.3793556123472015,0.14112936,-1.4513696,53.23990355573745,0.3613830506801605,0.1564245810055866,0.1843575418994413,0.1899441340782122,0.1955307262569832,0.1955307262569832,0.1899441340782122,0.1508379888268156,0.1284916201117318,0.1595550837988826,154,124,0.1544134285714286
231,official_train,243,Methanimidothioic acid,1.458,39.5585346,NC=S,3,61.108999999999995,0.6879336214667726,4.090572582947423,0.5074254447344864,0.6702929702261382,4.031064587882353,0.6176771,1.3001727,37.56221083285077,4.100163459777832,0.8715083798882681,0.888268156424581,0.8547486033519553,0.8603351955307262,0.8715083798882681,0.8379888268156425,0.888268156424581,0.8659217877094972,0.8607921787709497,25,159,0.9182402857142856
298,official_test,40,4-氨甲基吡啶,4.6375,86.154,NCc1ccncc1,8,108.14399999999998,0.2925083554922401,1.892537397991155,-1.2130993814799165,0.2073780871691007,1.9090076773872584,0.26532382,-0.705685,80.1745142492108,3.5218186378479004,0.5251396648044693,0.3798882681564245,0.2234636871508379,0.3743016759776536,0.441340782122905,0.5139664804469274,0.4692737430167598,0.7877094972067039,0.598348156424581,70,67,0.6379954285714285
177,official_train,186,L-glutamate,1.3367,82.728,N[C@@H](CCC(=O)O)C(=O)O,10,147.13,0.4180579952717881,2.8110095648710622,-0.245965522416428,0.4776249078299271,2.9012994098734737,0.44827127,-0.31925145,78.72471128562228,1.012162685394287,0.6871508379888268,0.6815642458100558,0.7150837988826816,0.7653631284916201,0.7541899441340782,0.7486033519553073,0.5921787709497207,0.2793296089385474,0.5309818994413408,84,70,0.5620642857142857
58,official_train,63,Phenylalanine,1.2608,119.947,N[C@@H](Cc1ccccc1)C(=O)O,12,165.19199999999995,0.2830989916272006,2.2180140760371145,-0.7690316615180257,0.2356877595165713,2.1482777515021825,0.2334925,-0.6526003,117.02840883887896,1.661902904510498,0.5139664804469274,0.5363128491620112,0.5139664804469274,0.4692737430167598,0.5083798882681564,0.4525139664804469,0.4804469273743016,0.4525139664804469,0.4595298324022346,92,19,0.4765377142857143
72,official_train,77,aniline,1.2,77.921,Nc1ccccc1,7,93.129,0.1671512145943006,1.68169246572791,-0.9166753990428798,0.165057642568765,1.7760950840228773,0.17076673,-0.9718731,74.76332761890697,1.3571875095367432,0.2234636871508379,0.2458100558659217,0.4189944134078212,0.2569832402234637,0.3128491620111732,0.2625698324022346,0.3240223463687151,0.3743016759776536,0.3176775418994413,128,78,0.32540114285714283
20,official_train,20,3-氨基吡啶,3.3329,73.151,Nc1cccnc1,7,94.117,0.5065955626438795,3.1709888044334633,-0.0304955816317708,0.5128865898826459,3.1243941948448852,0.493638,0.40181795,70.26317867733628,3.2433483600616455,0.7932960893854749,0.7821229050279329,0.7877094972067039,0.7988826815642458,0.7821229050279329,0.7877094972067039,0.770949720670391,0.7653631284916201,0.7779691620111732,40,92,0.835388857142857
237,official_train,249,Phenyl bromoacetate,3.1744,118.404333,O=C(CBr)Oc1ccccc1,11,215.046,0.4239268913127741,2.8989624901985795,-0.5571441526069161,0.3347343327531988,2.4713611933579354,0.38785598,-0.08532374,115.25587059820984,1.496246099472046,0.6983240223463687,0.7150837988826816,0.5642458100558659,0.5977653631284916,0.5977653631284916,0.6703910614525139,0.6815642458100558,0.4189944134078212,0.551576312849162,77,20,0.579048
27,official_train,27,Benzoyl fluoride,4.507,68.106,O=C(F)c1ccccc1,9,124.11399999999996,0.7721901888606526,4.165288240529209,0.7869521165477603,0.7816536592219193,4.404743693594903,0.8069107,1.5908307,80.94613329407659,3.840417861938477,0.9329608938547486,0.8994413407821229,0.9162011173184358,0.9273743016759776,0.9106145251396648,0.9664804469273744,0.9162011173184358,0.8268156424581006,0.8930507262569832,19,64,0.9381025714285713
246,official_train,258,Tribromoacetic acid,1.640367,89.939667,O=C(O)C(Br)(Br)Br,7,296.74,0.2338143086953437,2.107791948612405,-0.8996329975011664,0.2328515302699447,2.0017067589064896,0.19560501,-1.0524772,85.6190433253418,1.5377295017242432,0.4525139664804469,0.4972067039106145,0.4469273743016759,0.4636871508379888,0.4581005586592179,0.3519553072625698,0.2625698324022346,0.4245810055865922,0.3913814525139665,108,59,0.397898
226,official_train,238,Dibromoacetic acid,2.340678,70.182,O=C(O)C(Br)Br,6,217.844,0.3744502816858381,2.600052188332919,-0.4460959236083515,0.3372204867923319,2.5830602201914803,0.28445944,-0.52208644,65.0630620645142,1.2441542148590088,0.6312849162011173,0.6424581005586593,0.6089385474860335,0.6033519553072626,0.6368715083798883,0.5363128491620112,0.5251396648044693,0.3575418994413408,0.4712750837988826,91,102,0.4909077142857142
312,official_test,54,α-Bromophenylacetic acid,2.105183,120.932667,O=C(O)C(Br)c1ccccc1,11,215.046,0.4441229821719534,3.2643014636049705,-0.0431525060121345,0.4202316402972281,2.746523482358743,0.42269132,0.27149966,113.66071279741054,2.4517157077789307,0.7486033519553073,0.7988826815642458,0.776536312849162,0.7094972067039106,0.6927374301675978,0.7039106145251397,0.7430167597765364,0.659217877094972,0.6913271508379888,53,21,0.7326819999999999
278,official_test,20,Succinic acid,2.3978,61.099,O=C(O)CCC(=O)O,8,118.088,0.3149669005682156,2.1981282177955306,-0.7218848724402425,0.2882253610713441,2.444178519262263,0.31535536,-0.11729389,59.05168979986912,1.960193991661072,0.547486033519553,0.5307262569832403,0.5251396648044693,0.5418994413407822,0.5754189944134078,0.5754189944134078,0.659217877094972,0.547486033519553,0.5686806703910614,75,115,0.5988634285714285
176,official_train,185,Hydroxyacetic acid,2.455,35.8402213,O=C(O)CO,5,76.051,0.2255042044616239,1.9886628530625416,-0.9147398079762056,0.2308930362270746,1.903405249942671,0.2383444,-0.8946116,34.43510383064789,2.2555899620056152,0.435754189944134,0.4469273743016759,0.4245810055865922,0.4525139664804469,0.435754189944134,0.4636871508379888,0.3854748603351955,0.6368715083798883,0.5246026815642457,86,163,0.5475005714285714
207,official_train,219,2-(4-Bromobenzyl)oxyacetic acid,3.66504,139.023667,O=C(O)COCc1ccc(Br)cc1,13,245.072,0.4294868234158558,2.8087408010051753,-0.3042587352412339,0.3719074496577336,2.7056829111855554,0.34762493,-0.45458663,131.61195984271103,2.0556089878082275,0.7094972067039106,0.6759776536312849,0.6759776536312849,0.659217877094972,0.6871508379888268,0.6145251396648045,0.5418994413407822,0.5921787709497207,0.6035693854748603,68,13,0.6325271428571428
158,official_train,166,"2,4-Cyclohexadienone",3.927,71.95239909,O=C1C=CC=CC1,7,94.113,0.6050219575188845,3.685502607009582,0.3379738351161895,0.6157964986003794,3.690764900412143,0.6345552,1.0042977,67.72875040631689,3.7226195335388184,0.8268156424581006,0.8268156424581006,0.8324022346368715,0.8212290502793296,0.8212290502793296,0.8603351955307262,0.8324022346368715,0.8100558659217877,0.827980782122905,34,97,0.8832845714285714
311,official_test,53,Tribromoacetaldehyde,1.712544,86.963,O=CC(Br)(Br)Br,6,280.741,0.1627268106834132,1.6825263834610773,-1.0601803631035065,0.1493200814996515,1.8041161480562573,0.14318138,-1.1850103,82.25586566087513,0.5359121561050415,0.2011173184357542,0.2513966480446927,0.2905027932960894,0.217877094972067,0.3463687150837989,0.2011173184357542,0.2290502793296089,0.1620111731843575,0.1916694972067039,149,63,0.19349
225,official_train,237,Dibromoacetaldehyde,2.601931,66.345667,O=CC(Br)Br,5,201.845,0.3050302656695635,2.290203980955784,-0.5502330259440711,0.3005510171148369,2.400408505674371,0.24997915,-0.5303552,61.16671717512785,0.9306639432907104,0.5418994413407822,0.547486033519553,0.5698324022346368,0.547486033519553,0.5698324022346368,0.4916201117318435,0.5195530726256983,0.2513966480446927,0.4036766480446926,103,110,0.4245297142857143
209,official_train,221,2-Bromo-2-phenylacetaldehyde,4.038292,115.680333,O=CC(Br)c1ccccc1,10,199.04700000000005,0.530974278451145,3.27830794191775,0.1764320562694728,0.5692789869836624,3.516251135182343,0.5176039,0.33955675,110.43879886687192,3.808781385421753,0.8044692737430168,0.8044692737430168,0.8100558659217877,0.8156424581005587,0.8156424581005587,0.7988826815642458,0.7597765363128491,0.8212290502793296,0.8061888268156423,37,27,0.8635408571428571
223,official_train,235,Chlorodibromoacetaldehyde,1.564862,79.215667,O=CC(Cl)(Br)Br,6,236.29,0.2754134720303945,2.1252055901076283,-0.8173009347798812,0.2511833088378557,2.173312780954083,0.25851998,-0.517497,73.4021297149185,0.6152918934822083,0.5083798882681564,0.5083798882681564,0.4972067039106145,0.5195530726256983,0.5195530726256983,0.5027932960893855,0.5307262569832403,0.1843575418994413,0.3742612290502793,115,81,0.3930254285714285
208,official_train,220,2-(4-Bromopyridin-2-YL)acetaldehyde,2.313795,110.13,O=CCc1cc(Br)ccn1,10,200.035,0.4576407103775006,2.963740013930896,-0.2944415116606583,0.391519622018332,2.8160974917725925,0.44261438,0.24454479,103.98261661566436,1.9294536113739016,0.7653631284916201,0.7262569832402235,0.6927374301675978,0.6927374301675978,0.7094972067039106,0.7318435754189944,0.7206703910614525,0.5307262569832403,0.6376572067039106,63,36,0.6743848571428571
196,official_train,207,(4-Bromophenyl)acetaldehyde,2.148244,117.057667,O=CCc1ccc(Br)cc1,10,199.04699999999997,0.3416513810543655,2.3420304344744425,-0.4566453303195311,0.3326037736371091,2.565551271749839,0.36590165,-0.20547768,112.04007138966708,1.8652323484420776,0.5865921787709497,0.5698324022346368,0.6033519553072626,0.5865921787709497,0.6312849162011173,0.6256983240223464,0.6312849162011173,0.5083798882681564,0.5694444692737429,74,25,0.6028517142857143
307,official_test,49,furfural,3.882,65.121095,O=Cc1ccco1,7,96.08499999999998,0.6594327964418656,4.047774523943643,0.5337039932468223,0.6543845315650106,3.8735666954997847,0.6735314,1.1148573,62.1237446813233,3.911316394805908,0.8547486033519553,0.8659217877094972,0.8715083798882681,0.8435754189944135,0.8435754189944135,0.8994413407821229,0.8435754189944135,0.8379888268156425,0.8554976536312848,29,107,0.9073388571428571
136,official_train,143,咪唑-2-甲醛,3.4264,65.038,O=Cc1ncc[nH]1,7,96.08899999999998,0.7159648624910802,4.6657935998847,0.8805463971932556,0.643972425090795,4.602698790444036,0.67918366,1.8238055,60.40610177618504,4.763802528381348,0.8994413407821229,0.9217877094972068,0.9217877094972068,0.8324022346368715,0.9217877094972068,0.905027932960894,0.9217877094972068,0.9217877094972068,0.9012860335195528,18,112,0.9551177142857142
197,official_train,208,(2-Bromoethyl)phosphonic acid,2.170805,77.110667,O=P(O)(O)CCBr,7,188.945,0.3403933751537472,2.521008286330192,-0.7564792393536997,0.2859775778110096,2.3724485461595166,0.34273887,-0.3895995,72.05632208788421,1.855122685432434,0.5810055865921788,0.6033519553072626,0.5195530726256983,0.5363128491620112,0.5642458100558659,0.6033519553072626,0.5642458100558659,0.5027932960893855,0.5429541899441341,79,87,0.5728617142857142
24,official_train,24,4-硝基吡啶,2.164,78.008,O=[N+]([O-])c1ccncc1,9,124.09899999999998,0.4030030342393646,3.035375663861097,-0.301519504551957,0.4667304463258382,2.8931037452669446,0.4800899,0.29978254,76.60429592778279,2.2863001823425293,0.6703910614525139,0.7541899441340782,0.6871508379888268,0.7597765363128491,0.7374301675977654,0.7821229050279329,0.7486033519553073,0.6424581005586593,0.7139146368715084,50,74,0.7548091428571428
149,official_train,157,碳酸亚乙烯酯(VC),4.8365,40.87,O=c1occo1,6,86.04599999999999,0.8167675303236404,4.68324477684227,0.939669947736647,0.8106552804771661,4.8022708488748425,0.8246805,1.9343102,41.63440907577848,4.4759135246276855,0.9441340782122905,0.9273743016759776,0.9273743016759776,0.9441340782122905,0.9273743016759776,0.9776536312849162,0.9329608938547486,0.905027932960894,0.9344969832402232,12,153,0.9766054285714285
170,official_train,178,Cyclopropanol,1.697,38.75751139,OC1CC1,4,58.07999999999999,0.180854831817166,1.796664040333554,-0.9466447878752308,0.1767017416570847,1.7999047796940817,0.20082812,-0.99099636,38.662952682039666,0.8445772528648376,0.2793296089385474,0.3016759776536313,0.4078212290502793,0.2849162011173184,0.3407821229050279,0.3687150837988827,0.3072625698324022,0.217877094972067,0.281094972067039,138,157,0.2925145714285714
185,official_train,195,c-hexanol,1.64,75.509,OC1CCCCC1,7,100.161,0.1723547543781548,1.8161011779533416,-0.891612151087056,0.225279472619107,1.8073283021979611,0.18240668,-0.9812107,71.56039974605937,0.7088903188705444,0.2458100558659217,0.3240223463687151,0.4525139664804469,0.4301675977653631,0.3631284916201117,0.3072625698324022,0.3184357541899441,0.2122905027932961,0.2910181005586592,136,89,0.30676714285714285
205,official_train,217,"2,2,2-Tribromoethanol",2.897346,88.826667,OCC(Br)(Br)Br,6,282.757,0.1711763356288044,1.7934018172772517,-0.9675471228115816,0.1424950945479575,1.7054729665084936,0.19310917,-1.0907187,82.81067597562229,1.4302746057510376,0.2290502793296089,0.2960893854748603,0.3910614525139664,0.2067039106145251,0.2793296089385474,0.3407821229050279,0.2513966480446927,0.3966480446927374,0.3280967597765363,126,61,0.326604
94,official_train,99,glycerol,3.33,53.868,OCC(O)CO,6,92.094,0.4376209904203897,2.7457840067026176,-0.1822644351541038,0.4369555802317477,3.0346850080706633,0.43580702,0.255412,49.86480897969825,2.1204283237457275,0.7318435754189944,0.6703910614525139,0.7430167597765364,0.7206703910614525,0.770949720670391,0.7206703910614525,0.7262569832402235,0.6089385474860335,0.6740435754189944,56,132,0.7087539999999999
213,official_train,225,2-Bromoethanol,1.739881,49.123,OCCBr,4,124.965,0.3957154760209382,2.8905795935633045,-0.2345023765046712,0.4102537023009572,2.8257594812456857,0.32052645,-0.064920954,46.201777183328936,2.9115591049194336,0.659217877094972,0.7094972067039106,0.7206703910614525,0.6983240223463687,0.7150837988826816,0.5810055865921788,0.6871508379888268,0.7430167597765364,0.6859490502793296,54,137,0.7304228571428572
127,official_train,132,乙二醇,0.0,34.783,OCCO,4,62.068000000000005,0.2866418976282557,2.1807545321691704,-0.787750351536944,0.3019120112486965,2.1794980621482676,0.2872489,-0.56032336,33.039250267497636,1.1869330406188965,0.5195530726256983,0.5195530726256983,0.5027932960893855,0.553072625698324,0.5251396648044693,0.547486033519553,0.5083798882681564,0.3184357541899441,0.4457389944134078,94,167,0.467412
69,official_train,74,Triethylene glycol,1.7928,93.414,OCCOCCOCCO,10,150.174,0.364454312528628,2.6207486596682132,-0.4896297007571348,0.3424631638960018,2.343166420407817,0.36950496,-0.32719633,91.05053574106404,2.582563877105713,0.6201117318435754,0.6536312849162011,0.5865921787709497,0.6256983240223464,0.5586592178770949,0.6424581005586593,0.5865921787709497,0.6759776536312849,0.6459001117318436,62,52,0.6851025714285714
