external_index,source_table,row_index,name,D,P,canonical_smiles,heavy_atoms,mol_wt,pred__cat_rank,pred__cat_raw,pred__lgbm_normal,pred__lgbm_rank,pred__lgbm_raw,pred__xgb_rank,pred__xgb_raw,P_pred__single_lgbm_raw,pred__vector_mu,score__cat_rank,score__cat_raw,score__lgbm_normal,score__lgbm_rank,score__lgbm_raw,score__xgb_rank,score__xgb_raw,score__vector_mu,D_score__final_eight_member,D_rank_desc,P_rank_desc,D_score__recomputed_subset
253,official_train,265,Triglyme,0.0,118.78,COCCOCCOCCOC,12,178.22799999999998,0.2377602749343577,1.5624916530609734,-1.9605978424727617,0.2487193976599049,1.4011806676377343,0.21609455,-0.9339155,119.77631198775308,1.0431458950042725,0.4636871508379888,0.2067039106145251,0.106145251396648,0.5083798882681564,0.2011173184357542,0.4134078212290503,0.3519553072625698,0.2905027932960894,0.3692826815642458,117,17,0.12211882352941175
280,official_test,22,Veratraldehyde,4.9039,123.398,COc1ccc(C=O)cc1OC,12,166.17599999999996,0.6581439349893936,4.0647809751843,0.3739415138005741,0.6655791834867861,3.839033494147102,0.72688353,1.2609953,117.71255333408324,3.865762233734131,0.8491620111731844,0.8770949720670391,0.8379888268156425,0.8547486033519553,0.8379888268156425,0.9441340782122905,0.8770949720670391,0.8324022346368715,0.8710051396648044,24,18,0.8360376470588236
199,official_train,210,(E)-1-Chloro-2-fluoroethene,0.212,36.2653642,F/C=C/Cl,4,80.489,0.0078810052842633,0.3893277019890901,-2.667617484235009,-0.0171643083883905,0.2339020135662994,-0.011621355,-2.5452452,33.87823736772975,0.6837995648384094,0.0391061452513966,0.0391061452513966,0.0782122905027933,0.0111731843575419,0.0335195530726257,0.0055865921787709,0.0614525139664804,0.2067039106145251,0.0998078212290502,164,165,0.029411764705882353
221,official_train,233,Bromobenzyl cyanide,4.181342,117.377333,N#CC(Br)c1ccccc1,10,196.04700000000005,0.7252616218735893,4.064056428192339,0.6162575125770295,0.7062331237579204,4.274062547954626,0.72077686,1.2915173,110.38585445718344,4.080374240875244,0.9106145251396648,0.8715083798882681,0.888268156424581,0.8938547486033519,0.905027932960894,0.9385474860335196,0.88268156424581,0.8547486033519553,0.8871309497206703,22,28,0.8738211764705882
206,official_train,218,"2,3-Dibromopropionamide",3.458725,89.318667,NC(=O)C(Br)CBr,7,230.88699999999997,0.4053448555012713,2.913811790185288,-0.1266736932341902,0.3788532198570635,2.6912825286602997,0.4142456,-0.114131406,82.5527119556472,2.4262325763702393,0.6759776536312849,0.7206703910614525,0.770949720670391,0.6703910614525139,0.6815642458100558,0.6927374301675978,0.664804469273743,0.6536312849162011,0.6684015642458101,57,62,0.4832270588235294
222,official_train,234,Bromochloroacetamide,2.628026,67.589,NC(=O)C(Cl)Br,6,172.409,0.3763184518465277,2.583571019502563,-0.3114328246074975,0.3529047478540828,2.5253794476496543,0.3660102,-0.21921846,62.26413821065762,1.93702232837677,0.6368715083798883,0.6256983240223464,0.6703910614525139,0.6312849162011173,0.6145251396648045,0.6312849162011173,0.6256983240223464,0.5363128491620112,0.59020469273743,72,106,0.33750588235294116
43,official_train,47,L-Citrulline,3.3703,109.469,NC(=O)NCCC[C@H](N)C(=O)O,12,175.188,0.6038742350277749,4.184852920449483,0.6763111688693537,0.6951379852555966,4.40542881202989,0.63252175,1.11914,105.85412747948082,4.415127277374268,0.8212290502793296,0.9106145251396648,0.905027932960894,0.8770949720670391,0.9162011173184358,0.8547486033519553,0.8491620111731844,0.8938547486033519,0.8748386592178771,23,34,0.8642235294117647
142,official_train,149,尿素,3.8843,33.803,NC(N)=O,4,60.056,0.6680047833678653,4.115916345400089,0.6878728898180825,0.7147107640785522,3.950173561081907,0.64548284,1.1904482,30.353261841188953,4.523380756378174,0.8603351955307262,0.8938547486033519,0.9106145251396648,0.8994413407821229,0.8547486033519553,0.8715083798882681,0.8603351955307262,0.9106145251396648,0.8917325139664805,20,169,0.906235294117647
237,official_train,249,Phenyl bromoacetate,3.1744,118.404333,O=C(CBr)Oc1ccccc1,11,215.046,0.4239268913127741,2.8989624901985795,-0.5571441526069161,0.3347343327531988,2.4713611933579354,0.38785598,-0.08532374,115.25587059820984,1.496246099472046,0.6983240223463687,0.7150837988826816,0.5642458100558659,0.5977653631284916,0.5977653631284916,0.6703910614525139,0.6815642458100558,0.4189944134078212,0.551576312849162,77,20,0.32834588235294115
27,official_train,27,Benzoyl fluoride,4.507,68.106,O=C(F)c1ccccc1,9,124.11399999999996,0.7721901888606526,4.165288240529209,0.7869521165477603,0.7816536592219193,4.404743693594903,0.8069107,1.5908307,80.94613329407659,3.840417861938477,0.9329608938547486,0.8994413407821229,0.9162011173184358,0.9273743016759776,0.9106145251396648,0.9664804469273744,0.9162011173184358,0.8268156424581006,0.8930507262569832,19,64,0.8830294117647057
